product_sk,product_id,product_name,brand,sku,category_id,category_name,supplier_id,supplier_name,supplier_type,mrp,selling_price,cost_price,product_rating,total_reviews,product_status,is_returnable,launch_date,effective_start_date,effective_end_date,is_current
1061,PROD001107,Samsung Note 8379,Samsung,SKU-SAM-MOB-4414,CAT0006,Mobiles,SUP0067,TrueBlue Indigo Mills,Distributor,54900.0,37332.0,28153.42,2.8,4476,ACTIVE,true,2025-02-27,2026-06-07,9999-12-31,true
1064,PROD001110,Boat Wave 7760,Boat,SKU-BOA-HEA-1451,CAT0012,Headphones,SUP0092,CeramicVibe Potteries Group,Retail Vendor,92556.0,77747.04,49745.65,2.9,19395,ACTIVE,true,2024-01-06,2026-06-07,9999-12-31,true
1070,PROD001116,Pepe Jeans Regular Fit 2882,Pepe Jeans,SKU-PEP-WOM-9201,CAT0032,Women Clothing,SUP0081,DirectToHome Retail Logistics,Marketplace Seller,128445.0,86058.15,68526.82,4.8,4696,ACTIVE,true,2023-08-08,2026-06-07,9999-12-31,true
1071,PROD001117,The Derma Co Waterproof Gel 4148,The Derma Co,SKU-THE-SKI-5915,CAT0071,Skincare,SUP0168,Hyderabad Pharma & Cosmetics Depot,Internal Warehouse Supplier,4888.0,4643.6,2789.86,3.9,25821,ACTIVE,true,2024-06-20,2026-06-07,9999-12-31,true
1075,PROD001122,Reebok Runner 4591,Reebok,SKU-REE-FOO-4025,CAT0043,Footwear,SUP0098,OakWood Hardwood Furnishings,Distributor,20781.0,12468.6,10048.73,4.9,11789,ACTIVE,false,2024-02-19,2026-06-07,9999-12-31,true
1100,PROD001147,Mamaearth Sheet-mask 5544,Mamaearth,SKU-MAM-SKI-6476,CAT0071,Skincare,SUP0164,ForeverYoung AntiAging Goods,Wholesaler,119790.0,77863.5,57809.83,3.6,35129,ACTIVE,true,2025-12-11,2026-06-07,9999-12-31,true
1106,PROD001153,Lotus Herbals Matte 5826,Lotus Herbals,SKU-LOT-SKI-6796,CAT0071,Skincare,SUP0028,Broadband Supply Partners,Distributor,107171.0,66446.02,56312.67,4.4,30449,ACTIVE,true,2024-10-25,2026-06-07,9999-12-31,true
1118,PROD001165,Levis Relaxed Fit 9220,Levis,SKU-LEV-WOM-4028,CAT0032,Women Clothing,SUP0087,Heritage Timber Furniture,Distributor,116681.0,88677.56,74050.95,4.0,12145,ACTIVE,true,2023-10-05,2026-06-07,9999-12-31,true
1125,PROD001173,Bata AirMax 567,Bata,SKU-BAT-FOO-8892,CAT0043,Footwear,SUP0195,Velocity Roller Skates,Retail Vendor,106849.0,85479.2,65208.28,3.8,13767,ACTIVE,true,2024-09-17,2026-06-07,9999-12-31,true
1126,PROD001174,Samsung iPhone 16 4201,Samsung,SKU-SAM-MOB-3854,CAT0006,Mobiles,SUP0069,FastFashion Supply Network,Marketplace Seller,58202.0,51799.78,36038.21,3.8,31003,ACTIVE,false,2024-10-25,2026-06-07,9999-12-31,true
1130,PROD001179,Lotus Herbals Waterproof Gel 7813,Lotus Herbals,SKU-LOT-SKI-8276,CAT0071,Skincare,SUP0054,Footwear Express Logistics,Distributor,92563.0,82381.07,50883.66,3.2,17028,ACTIVE,true,2025-12-14,2026-06-07,9999-12-31,true
1141,PROD001190,Nivia B62 499,Nivia,SKU-NIV-FIT-4133,CAT0084,Fitness Equipment,SUP0006,Nexus Digital Wholesalers LLP,Wholesaler,16738.0,12888.26,8754.4,2.6,19238,ACTIVE,true,2023-06-08,2026-06-07,9999-12-31,true
1142,PROD001191,Lenovo Predator 2597,Lenovo,SKU-LEN-LAP-4284,CAT0009,Laptops,SUP0109,StainlessCraft Heavy Metal,Wholesaler,88737.0,68327.49,42483.62,5.0,37926,ACTIVE,true,2023-06-03,2026-06-07,9999-12-31,true
1158,PROD001208,Nykaa Cosmetics Sheet-mask 7896,Nykaa Cosmetics,SKU-NYK-SKI-2331,CAT0071,Skincare,SUP0137,Radiant Skin Care Agencies,Wholesaler,2512.0,1934.24,1368.36,3.9,37192,ACTIVE,true,2024-04-28,2026-06-07,9999-12-31,true
1168,PROD001219,Lenovo ROG 4204,Lenovo,SKU-LEN-LAP-2894,CAT0009,Laptops,SUP0214,Sports Mega-Hub,Internal Warehouse Supplier,14897.0,10129.96,7389.67,3.7,25951,ACTIVE,true,2024-10-27,2026-06-07,9999-12-31,true
1169,PROD001220,Nivia pro-series 671,Nivia,SKU-NIV-FIT-8214,CAT0084,Fitness Equipment,SUP0098,OakWood Hardwood Furnishings,Distributor,40098.0,26063.7,16724.83,3.4,28982,ACTIVE,true,2026-03-23,2026-06-07,9999-12-31,true
1170,PROD001221,Nivia C83 4181,Nivia,SKU-NIV-FIT-1624,CAT0084,Fitness Equipment,SUP0041,Urban Fashion Traders,Distributor,34094.0,32389.3,20342.83,3.6,8493,ACTIVE,true,2023-09-29,2026-06-07,9999-12-31,true
1182,PROD001234,H&M Relaxed Fit 663,H&M,SKU-H&M-MEN-4053,CAT0020,Men Clothing,SUP0093,FurnishCo Living Solutions,Retail Vendor,46038.0,32686.98,25587.99,4.9,20350,ACTIVE,true,2024-12-01,2026-06-07,9999-12-31,true
1185,PROD001237,Adidas pro-series 9578,Adidas,SKU-ADI-FIT-8706,CAT0084,Fitness Equipment,SUP0068,StitchInTime Alterations Co,Retail Vendor,126292.0,101033.6,74253.44,4.0,23269,ACTIVE,false,2024-06-17,2026-06-07,9999-12-31,true
1214,PROD001267,The Derma Co Waterproof Gel 4237,The Derma Co,SKU-THE-SKI-5314,CAT0071,Skincare,SUP0128,OmniChannel Inventory Partners,Marketplace Seller,128528.0,87399.04,65186.23,4.8,12362,OUT_OF_STOCK,true,2025-07-25,2026-06-07,9999-12-31,true
1221,PROD001275,Motorola Redmi 5447,Motorola,SKU-MOT-MOB-2024,CAT0006,Mobiles,SUP0008,FutureTech Direct Sales,Retail Vendor,30159.0,19000.17,14173.68,4.9,22927,ACTIVE,true,2024-12-13,2026-06-07,9999-12-31,true
1229,PROD001283,Lenovo Inspiron 107,Lenovo,SKU-LEN-LAP-7052,CAT0009,Laptops,SUP0168,Hyderabad Pharma & Cosmetics Depot,Internal Warehouse Supplier,124873.0,83664.91,56522.82,4.5,48448,ACTIVE,true,2025-11-23,2026-06-07,9999-12-31,true
1246,PROD001301,Adidas Zoom 6322,Adidas,SKU-ADI-FOO-8024,CAT0043,Footwear,SUP0003,Sharma Retail Suppliers,Retail Vendor,97605.0,60515.1,46427.37,3.1,1611,ACTIVE,false,2024-05-03,2026-06-07,9999-12-31,true
1269,PROD001326,Bata AirMax 8077,Bata,SKU-BAT-FOO-7732,CAT0043,Footwear,SUP0118,PrimeDecor Window Curtains,Wholesaler,127501.0,81600.64,63442.91,4.2,47116,ACTIVE,true,2025-06-30,2026-06-07,9999-12-31,true
1270,PROD001327,Realme Pods 9040,Realme,SKU-REA-HEA-7025,CAT0012,Headphones,SUP0149,DermaCare Clinical Supplies,Wholesaler,73508.0,66892.28,52942.43,4.3,37886,DISCONTINUED,true,2023-12-06,2026-06-07,9999-12-31,true
1271,PROD001328,The Derma Co Anti-dendruff 4394,The Derma Co,SKU-THE-HAI-8620,CAT0078,Haircare,SUP0014,CloudScale Hardware Network,Wholesaler,16147.0,14693.77,11476.05,2.7,16398,ACTIVE,false,2026-05-31,2026-06-07,9999-12-31,true
1272,PROD001329,HRX Regular Fit 363,HRX,SKU-HRX-MEN-3694,CAT0020,Men Clothing,SUP0119,Metropolitan Hardware Supply,Distributor,36263.0,27197.25,17772.52,4.0,24244,ACTIVE,true,2025-08-27,2026-06-07,9999-12-31,true
1282,PROD001341,Cosco pro-series 6624,Cosco,SKU-COS-FIT-4441,CAT0084,Fitness Equipment,SUP0170,ExpressCargo Wholesale Traders,Wholesaler,3131.0,2536.11,1863.53,4.8,42889,ACTIVE,true,2024-06-14,2026-06-07,9999-12-31,true
1289,PROD001348,Spykar Regular Fit 371,Spykar,SKU-SPY-MEN-2414,CAT0020,Men Clothing,SUP0181,WillowCraft Cricket Bats Ltd,Distributor,149398.0,135952.18,90497.59,4.7,38183,ACTIVE,true,2025-06-05,2026-06-07,9999-12-31,true
1291,PROD001350,Dell Pavallion 7135,Dell,SKU-DEL-LAP-4911,CAT0009,Laptops,SUP0085,Apparel Sort Center,Internal Warehouse Supplier,110896.0,79845.12,52424.76,4.3,27820,ACTIVE,true,2025-03-23,2026-06-07,9999-12-31,true
1296,PROD001355,HRX Regular Fit 4026,HRX,SKU-HRX-MEN-5706,CAT0020,Men Clothing,SUP0075,ThreadBare Mill Outlets,Retail Vendor,147671.0,110753.25,84391.43,4.7,43368,ACTIVE,true,2023-12-07,2026-06-07,9999-12-31,true
1309,PROD001368,Wrangler Regular Fit 142,Wrangler,SKU-WRA-WOM-8478,CAT0032,Women Clothing,SUP0075,ThreadBare Mill Outlets,Retail Vendor,54310.0,45077.3,27988.37,4.4,45039,OUT_OF_STOCK,true,2025-07-05,2026-06-07,9999-12-31,true
1317,PROD001376,JBL BassX 6089,JBL,SKU-JBL-HEA-4888,CAT0012,Headphones,SUP0075,ThreadBare Mill Outlets,Retail Vendor,60773.0,40110.18,29835.87,3.4,8737,DISCONTINUED,true,2024-07-24,2026-06-07,9999-12-31,true
1324,PROD001383,Cosco C83 1145,Cosco,SKU-COS-FIT-8974,CAT0084,Fitness Equipment,SUP0187,Apex Gym Floorings & Mats,Wholesaler,103831.0,85141.42,61827.05,4.3,15971,DISCONTINUED,true,2024-01-29,2026-06-07,9999-12-31,true
1343,PROD001403,Pepe Jeans Regular Fit 4165,Pepe Jeans,SKU-PEP-MEN-7428,CAT0020,Men Clothing,SUP0101,EcoClean Home Consumables,Retail Vendor,8993.0,8183.63,6777.92,4.4,35626,ACTIVE,true,2026-05-18,2026-06-07,9999-12-31,true
1345,PROD001405,Yonex Max-repultion 4816,Yonex,SKU-YON-FIT-3823,CAT0084,Fitness Equipment,SUP0001,Tech Distributors Pvt Ltd,Distributor,86152.0,74090.72,59313.95,3.9,16065,ACTIVE,true,2024-01-30,2026-06-07,9999-12-31,true
1350,PROD001410,Reebok Zoom 2979,Reebok,SKU-REE-FOO-9669,CAT0043,Footwear,SUP0193,WildCountry Survival Kits,Distributor,142909.0,130047.19,83941.37,3.5,9344,ACTIVE,true,2024-07-01,2026-06-07,9999-12-31,true
1356,PROD001416,H&M Regular Fit 3611,H&M,SKU-H&M-MEN-6259,CAT0020,Men Clothing,SUP0083,Crest Footwear Distributors,Distributor,65321.0,62054.95,51951.27,4.9,11503,OUT_OF_STOCK,true,2024-07-30,2026-06-07,9999-12-31,true
1360,PROD001420,Acer Inspiron 4641,Acer,SKU-ACE-LAP-1974,CAT0009,Laptops,SUP0027,Infinity Smart Appliances,Wholesaler,64458.0,52210.98,36602.59,3.0,16963,ACTIVE,false,2026-03-01,2026-06-07,9999-12-31,true
1365,PROD001426,The Derma Co Acne cream 6239,The Derma Co,SKU-THE-SKI-4639,CAT0071,Skincare,SUP0146,Infinity Salon Systems,Distributor,137460.0,104469.6,65119.47,3.0,9034,ACTIVE,true,2025-04-29,2026-06-07,9999-12-31,true
1366,PROD001427,HP Legion 1733,HP,SKU-HP-LAP-9648,CAT0009,Laptops,SUP0149,DermaCare Clinical Supplies,Wholesaler,122184.0,80641.44,55117.78,2.8,35120,OUT_OF_STOCK,true,2023-06-11,2026-06-07,9999-12-31,true
1382,PROD001444,Reebok AirMax 3625,Reebok,SKU-REE-FOO-2736,CAT0043,Footwear,SUP0092,CeramicVibe Potteries Group,Retail Vendor,22910.0,19931.7,16875.43,3.9,49591,ACTIVE,false,2023-10-07,2026-06-07,9999-12-31,true
1408,PROD001470,Nike Sprint 8073,Nike,SKU-NIK-FOO-8939,CAT0043,Footwear,SUP0154,Royal Fragrance Import House,Distributor,27822.0,25318.02,20501.99,3.0,19254,ACTIVE,true,2025-09-04,2026-06-07,9999-12-31,true
1413,PROD001475,Boat AirBeat 7248,Boat,SKU-BOA-HEA-1132,CAT0012,Headphones,SUP0169,GlobalTrade Import Consortium,Distributor,126688.0,107684.8,78638.6,4.2,29260,ACTIVE,true,2025-04-29,2026-06-07,9999-12-31,true
1414,PROD001476,HRX Regular Fit 7711,HRX,SKU-HRX-WOM-7633,CAT0032,Women Clothing,SUP0014,CloudScale Hardware Network,Wholesaler,6200.0,5456.0,3428.67,2.8,34279,ACTIVE,true,2025-07-27,2026-06-07,9999-12-31,true
1415,PROD001477,Samsung iPhone 15 pro 6862,Samsung,SKU-SAM-MOB-5472,CAT0006,Mobiles,SUP0195,Velocity Roller Skates,Retail Vendor,20907.0,15889.32,12549.26,4.5,18310,OUT_OF_STOCK,true,2023-07-08,2026-06-07,9999-12-31,true
1421,PROD001483,Lakmé Sheet-mask 5222,Lakmé,SKU-LAK-SKI-9450,CAT0071,Skincare,SUP0092,CeramicVibe Potteries Group,Retail Vendor,52685.0,36879.5,25893.63,3.6,9790,ACTIVE,true,2024-06-01,2026-06-07,9999-12-31,true
1422,PROD001484,JBL AirBeat 2114,JBL,SKU-JBL-HEA-6769,CAT0012,Headphones,SUP0091,SteelLine Culinary Utensils,Distributor,128426.0,114299.14,94014.26,2.9,34837,ACTIVE,true,2025-01-04,2026-06-07,9999-12-31,true
1425,PROD001487,Alphax C83 9203,Alphax,SKU-ALP-FIT-9400,CAT0084,Fitness Equipment,SUP0199,StrikeRate Cricket Gear,Wholesaler,66378.0,46464.6,30591.87,3.1,48186,ACTIVE,false,2023-07-03,2026-06-07,9999-12-31,true
1430,PROD001492,Cetaphil Anti-dendruff 5742,Cetaphil,SKU-CET-HAI-3147,CAT0078,Haircare,SUP0048,Elegant Silks & Fabrics,Wholesaler,57139.0,38283.13,31656.55,3.3,45114,ACTIVE,true,2024-01-21,2026-06-07,9999-12-31,true
1441,PROD001503,Spykar Regular Fit 6176,Spykar,SKU-SPY-WOM-3431,CAT0032,Women Clothing,SUP0138,Glamour World Makeup Distro,Distributor,137792.0,128146.56,106344.78,2.9,4675,ACTIVE,true,2025-02-01,2026-06-07,9999-12-31,true
1442,PROD001504,Lakmé Sheet-mask 7559,Lakmé,SKU-LAK-SKI-5992,CAT0071,Skincare,SUP0084,Textile CrossDock,Internal Warehouse Supplier,75585.0,46106.85,28590.53,3.0,4404,ACTIVE,true,2024-12-19,2026-06-07,9999-12-31,true
1452,PROD001514,Sony Pods 7030,Sony,SKU-SON-HEA-6623,CAT0012,Headphones,SUP0096,KitchenKing Cookware Trading,Wholesaler,21383.0,20100.02,13157.46,2.6,30884,ACTIVE,true,2023-07-19,2026-06-07,9999-12-31,true
1458,PROD001520,Apple Galaxy s17 pro 2273,Apple,SKU-APP-MOB-3248,CAT0006,Mobiles,SUP0051,KnitWear Industries Inc.,Distributor,134847.0,82256.67,57731.23,2.9,5213,ACTIVE,false,2023-10-22,2026-06-07,9999-12-31,true
1460,PROD001522,Apple iPhone 12 2319,Apple,SKU-APP-MOB-1569,CAT0006,Mobiles,SUP0007,Matrix Telecomm Solutions,Wholesaler,13941.0,11849.85,9148.37,2.9,45899,OUT_OF_STOCK,true,2023-08-09,2026-06-07,9999-12-31,true
1461,PROD001523,Spykar Relaxed Fit 8010,Spykar,SKU-SPY-MEN-4449,CAT0020,Men Clothing,SUP0209,AirLine Paragliding Equipment,Wholesaler,105138.0,76750.74,48690.73,4.6,3642,ACTIVE,true,2023-11-06,2026-06-07,9999-12-31,true
1468,PROD001530,Wrangler Slim Fit 8700,Wrangler,SKU-WRA-MEN-7673,CAT0020,Men Clothing,SUP0200,MarineFloat Kayaks & Canoes,Wholesaler,105307.0,91617.09,73444.32,3.3,26419,ACTIVE,true,2023-06-11,2026-06-07,9999-12-31,true
1475,PROD001537,HP Predator 271,HP,SKU-HP-LAP-6722,CAT0009,Laptops,SUP0176,SportsZone Retailers,Retail Vendor,36838.0,22471.18,15295.13,3.3,48179,ACTIVE,true,2024-06-23,2026-06-07,9999-12-31,true
1480,PROD001542,Mamaearth onion shampoo 3337,Mamaearth,SKU-MAM-HAI-7575,CAT0078,Haircare,SUP0167,Chennai Beauty Sortation Vault,Internal Warehouse Supplier,79331.0,49185.22,33296.91,3.2,40717,ACTIVE,true,2024-02-19,2026-06-07,9999-12-31,true
1492,PROD001554,The Derma Co Sheet-mask 6870,The Derma Co,SKU-THE-SKI-1500,CAT0071,Skincare,SUP0165,ColorPalette Nail Polishes,Marketplace Seller,13951.0,11021.29,8862.39,3.1,34808,ACTIVE,true,2025-06-12,2026-06-07,9999-12-31,true
1497,PROD001560,Samsung iPhone 16 7842,Samsung,SKU-SAM-MOB-9925,CAT0006,Mobiles,SUP0129,BeautyCare Wholesale LLP,Distributor,119263.0,103758.81,73596.63,4.7,730,OUT_OF_STOCK,true,2024-03-15,2026-06-07,9999-12-31,true
1510,PROD001573,Cetaphil onion shampoo 4308,Cetaphil,SKU-CET-HAI-3886,CAT0078,Haircare,SUP0159,EcoFriendly Bamboo Brushes,Marketplace Seller,135254.0,101440.5,67176.31,4.2,15477,ACTIVE,true,2023-11-19,2026-06-07,9999-12-31,true
1512,PROD001575,Acer Inspiron 5707,Acer,SKU-ACE-LAP-1501,CAT0009,Laptops,SUP0162,BabySafe Hypoallergenic Products,Wholesaler,11686.0,7128.46,5693.92,3.3,23954,ACTIVE,true,2025-08-14,2026-06-07,9999-12-31,true
1513,PROD001576,Mamaearth Waterproof Gel 5825,Mamaearth,SKU-MAM-SKI-5565,CAT0071,Skincare,SUP0179,Olympic Sports Wholesalers,Wholesaler,87487.0,77863.43,59984.68,2.9,26302,ACTIVE,true,2023-07-12,2026-06-07,9999-12-31,true
1517,PROD001580,Mamaearth Sheet-mask 4089,Mamaearth,SKU-MAM-SKI-4580,CAT0071,Skincare,SUP0013,LaserLine Optoelectronics,Distributor,144526.0,130073.4,86806.14,3.2,25029,ACTIVE,true,2025-06-02,2026-06-07,9999-12-31,true
1522,PROD001585,Adidas pro-series 3457,Adidas,SKU-ADI-FIT-2739,CAT0084,Fitness Equipment,SUP0012,ByteSize Gadgets Inc.,Marketplace Seller,147272.0,122235.76,90131.59,3.3,34083,ACTIVE,true,2025-05-27,2026-06-07,9999-12-31,true
1532,PROD001595,Spykar Relaxed Fit 8009,Spykar,SKU-SPY-MEN-7100,CAT0020,Men Clothing,SUP0182,Stamina Fitness Machines,Wholesaler,128167.0,98688.59,73409.75,4.9,11311,ACTIVE,false,2024-08-30,2026-06-07,9999-12-31,true
1535,PROD001598,Apple Victus 4556,Apple,SKU-APP-LAP-4292,CAT0009,Laptops,SUP0088,Modern Kitchen Appliances Ltd,Wholesaler,98149.0,73611.75,51267.67,4.5,46354,ACTIVE,true,2025-06-18,2026-06-07,9999-12-31,true
1547,PROD001610,Cosco pro-series 5503,Cosco,SKU-COS-FIT-7728,CAT0084,Fitness Equipment,SUP0217,Delhivery Sorting Base Alpha,Internal Warehouse Supplier,49933.0,36950.42,28492.76,4.7,32455,DISCONTINUED,true,2025-09-12,2026-06-07,9999-12-31,true
1552,PROD001615,Adidas Zoom 2381,Adidas,SKU-ADI-FOO-6433,CAT0043,Footwear,SUP0170,ExpressCargo Wholesale Traders,Wholesaler,143801.0,103536.72,86159.99,3.4,3210,ACTIVE,true,2025-10-29,2026-06-07,9999-12-31,true
1558,PROD001621,The Derma Co body gel 8335,The Derma Co,SKU-THE-HAI-3272,CAT0078,Haircare,SUP0123,RusticCraft Wooden Designs,Wholesaler,74157.0,48943.62,37124.4,2.7,33509,ACTIVE,true,2024-01-28,2026-06-07,9999-12-31,true
1561,PROD001624,OnePlus Z fold 4347,OnePlus,SKU-ONE-MOB-4413,CAT0006,Mobiles,SUP0027,Infinity Smart Appliances,Wholesaler,134957.0,102567.32,86342.77,3.6,10256,OUT_OF_STOCK,true,2023-10-20,2026-06-07,9999-12-31,true
1578,PROD001641,Wrangler Relaxed Fit 6839,Wrangler,SKU-WRA-MEN-3677,CAT0020,Men Clothing,SUP0177,ProFit Gym Equipment Trade,Distributor,33267.0,29274.96,21689.38,3.0,14378,ACTIVE,true,2025-06-26,2026-06-07,9999-12-31,true
1581,PROD001644,Puma Zoom 5292,Puma,SKU-PUM-FOO-7940,CAT0043,Footwear,SUP0102,Classic Rugs & Carpets,Wholesaler,32401.0,22032.68,17763.24,2.7,39642,ACTIVE,true,2023-10-11,2026-06-07,9999-12-31,true
1583,PROD001646,Peter England Slim Fit 510,Peter England,SKU-PET-MEN-9242,CAT0020,Men Clothing,SUP0097,GlassWare Premium Outlets,Retail Vendor,117271.0,96162.22,60106.87,3.7,867,ACTIVE,true,2024-03-26,2026-06-07,9999-12-31,true
1584,PROD001647,Adidas Runner 5098,Adidas,SKU-ADI-FOO-3846,CAT0043,Footwear,SUP0209,AirLine Paragliding Equipment,Wholesaler,98095.0,72590.3,49863.55,4.1,6872,ACTIVE,true,2024-01-02,2026-06-07,9999-12-31,true
1587,PROD001650,Reebok Sprint 8720,Reebok,SKU-REE-FOO-5614,CAT0043,Footwear,SUP0134,PureOrganics Wellness Corp,Distributor,95417.0,62021.05,41499.19,3.7,33869,ACTIVE,true,2026-05-18,2026-06-07,9999-12-31,true
1602,PROD001666,Samsung Galaxy s17 4477,Samsung,SKU-SAM-MOB-1122,CAT0006,Mobiles,SUP0063,Elite Couture Suppliers,Wholesaler,93059.0,55835.4,41093.32,3.8,7710,ACTIVE,true,2025-03-13,2026-06-07,9999-12-31,true
1616,PROD001680,Johnson & Johnson onion shampoo 2528,Johnson & Johnson,SKU-JOH-HAI-9638,CAT0078,Haircare,SUP0186,TrekKer Hiking & Mountain Gear,Wholesaler,55575.0,50017.5,33832.92,4.1,33091,ACTIVE,true,2025-05-30,2026-06-07,9999-12-31,true
1622,PROD001686,Acer Inspiron 1719,Acer,SKU-ACE-LAP-2514,CAT0009,Laptops,SUP0044,Sutra Weaves & Textiles,Distributor,23078.0,18693.18,15481.88,4.7,22087,ACTIVE,true,2025-03-22,2026-06-07,9999-12-31,true
1642,PROD001706,Lotus Herbals Acne cream 3099,Lotus Herbals,SKU-LOT-SKI-7780,CAT0071,Skincare,SUP0082,Modern Hosiery Wholesalers,Wholesaler,43534.0,35697.88,23556.63,3.5,44063,ACTIVE,true,2023-06-07,2026-06-07,9999-12-31,true
1653,PROD001719,Mamaearth Sheet-mask 1151,Mamaearth,SKU-MAM-SKI-3953,CAT0071,Skincare,SUP0053,Monarch Leather Goods,Wholesaler,79147.0,47488.2,29778.45,3.4,35510,OUT_OF_STOCK,true,2024-12-28,2026-06-07,9999-12-31,true
1655,PROD001721,Lotus Herbals Sheet-mask 7868,Lotus Herbals,SKU-LOT-SKI-3836,CAT0071,Skincare,SUP0160,Advanced Trichology Labs,Wholesaler,61922.0,50156.82,31985.5,4.0,31139,OUT_OF_STOCK,true,2023-09-06,2026-06-07,9999-12-31,true
1667,PROD001733,HP Victus 6800,HP,SKU-HP-LAP-9918,CAT0009,Laptops,SUP0004,Alpha Component Logistics,Distributor,30851.0,20670.17,12742.3,4.0,10875,ACTIVE,false,2024-01-02,2026-06-07,9999-12-31,true
1686,PROD001752,Reebok Zoom 1632,Reebok,SKU-REE-FOO-8637,CAT0043,Footwear,SUP0084,Textile CrossDock,Internal Warehouse Supplier,129494.0,103595.2,72079.98,4.4,1421,ACTIVE,true,2026-02-12,2026-06-07,9999-12-31,true
1702,PROD001768,Yonex C83 2140,Yonex,SKU-YON-FIT-5105,CAT0084,Fitness Equipment,SUP0062,Signature Label Trading,Distributor,86538.0,73557.3,51536.69,2.7,35670,ACTIVE,true,2023-10-22,2026-06-07,9999-12-31,true
1710,PROD001776,Levis Regular Fit 5637,Levis,SKU-LEV-WOM-2265,CAT0032,Women Clothing,SUP0188,SmashRacket Tennis Agencies,Retail Vendor,123126.0,116969.7,94547.47,3.0,30876,ACTIVE,true,2024-03-25,2026-06-07,9999-12-31,true
1723,PROD001791,Bata Zoom 6342,Bata,SKU-BAT-FOO-9728,CAT0043,Footwear,SUP0072,DesiWeaves Traditional Co,Wholesaler,20267.0,13376.22,9243.83,3.6,31930,ACTIVE,true,2025-10-07,2026-06-07,9999-12-31,true
1726,PROD001794,Johnson & Johnson onion shampoo 3647,Johnson & Johnson,SKU-JOH-HAI-9861,CAT0078,Haircare,SUP0175,NationWide Multi-Category Sellers,Marketplace Seller,13864.0,12893.52,7939.42,4.1,33295,ACTIVE,true,2025-07-09,2026-06-07,9999-12-31,true
1730,PROD001798,Boat Pods 2646,Boat,SKU-BOA-HEA-7510,CAT0012,Headphones,SUP0161,Saffron Fields Extract Co.,Distributor,44842.0,31837.82,22418.41,3.0,41422,ACTIVE,true,2024-10-22,2026-06-07,9999-12-31,true
1736,PROD001804,The Derma Co Anti-dendruff 6477,The Derma Co,SKU-THE-HAI-1364,CAT0078,Haircare,SUP0177,ProFit Gym Equipment Trade,Distributor,76954.0,53098.26,40957.74,3.3,17274,ACTIVE,true,2023-12-14,2026-06-07,9999-12-31,true
1738,PROD001806,Wrangler Relaxed Fit 4587,Wrangler,SKU-WRA-MEN-9657,CAT0020,Men Clothing,SUP0038,Nova Gaming Gear Enterprise,Marketplace Seller,81827.0,54005.82,33806.06,3.2,17735,OUT_OF_STOCK,true,2025-06-05,2026-06-07,9999-12-31,true
1739,PROD001807,Cosco pro-series 1411,Cosco,SKU-COS-FIT-5018,CAT0084,Fitness Equipment,SUP0057,Golden Thread Handlooms,Retail Vendor,145120.0,123352.0,94375.22,3.9,41579,ACTIVE,false,2024-08-20,2026-06-07,9999-12-31,true
1742,PROD001810,Johnson & Johnson Anti-dendruff 8802,Johnson & Johnson,SKU-JOH-HAI-7017,CAT0078,Haircare,SUP0122,Zodiac Clock Manufacturing,Marketplace Seller,147719.0,118175.2,83405.53,3.0,25928,ACTIVE,true,2025-11-16,2026-06-07,9999-12-31,true
1745,PROD001813,Boat Wave 4604,Boat,SKU-BOA-HEA-7157,CAT0012,Headphones,SUP0075,ThreadBare Mill Outlets,Retail Vendor,25270.0,20468.7,16966.34,4.9,26112,ACTIVE,true,2024-04-09,2026-06-07,9999-12-31,true
1748,PROD001816,Lakmé Sunscream s 50 4085,Lakmé,SKU-LAK-SKI-6852,CAT0071,Skincare,SUP0161,Saffron Fields Extract Co.,Distributor,78290.0,64197.8,45520.39,4.0,13526,ACTIVE,true,2025-03-26,2026-06-07,9999-12-31,true
1758,PROD001826,Peter England Regular Fit 8350,Peter England,SKU-PET-WOM-7795,CAT0032,Women Clothing,SUP0179,Olympic Sports Wholesalers,Wholesaler,36329.0,34149.26,27308.53,3.7,7574,ACTIVE,true,2025-07-21,2026-06-07,9999-12-31,true
1764,PROD001832,Nike Zoom 5065,,SKU-NIK-FOO-6101,CAT0043,Footwear,SUP0117,EverLasting Plastics House,Wholesaler,118600.0,99624.0,61746.47,,47986,ACTIVE,true,2025-04-10,2026-06-07,9999-12-31,true
1772,PROD001840,Noise Wave 2952,Noise,SKU-NOI-HEA-8767,CAT0012,Headphones,SUP0091,SteelLine Culinary Utensils,Distributor,124301.0,80795.65,52816.83,,28626,ACTIVE,true,2024-06-26,2026-06-07,9999-12-31,true
1783,PROD001852,OnePlus Note 5916,OnePlus,SKU-ONE-MOB-9487,CAT0006,Mobiles,SUP0158,ClearSkin Laser & Spa Supply,Distributor,44798.0,28670.72,17488.46,3.7,14151,ACTIVE,true,2025-06-20,2026-06-07,9999-12-31,true
7,PROD000008,Dell Victus 4515,Dell,SKU-DEL-LAP-6012,CAT0009,Laptops,SUP0097,GlassWare Premium Outlets,Retail Vendor,58900.0,40641.0,26281.1,2.7,29582,ACTIVE,false,2023-06-22,2026-06-07,9999-12-31,true
18,PROD000020,OnePlus Galaxy s17 8813,OnePlus,SKU-ONE-MOB-9912,CAT0006,Mobiles,SUP0060,EcoFabric Organic Cotton,Distributor,127640.0,81689.6,55341.2,3.3,12142,ACTIVE,true,2025-12-01,2026-06-07,9999-12-31,true
